event_id,title,category,location,is_free
a5e2c41d4c0fb337bc39a97c,Event Title 792,sports,Addis Ababa,True
1a0ff4f563ba0e227d231579,Event Title 793,tech,Addis Ababa,False
c25ab494b4c159f8723389d2,Event Title 794,art,Bahir Dar,True
e090b1189ed414b355542ae7,Event Title 795,education,Bahir Dar,True
36137875ae18fc986410afb3,Event Title 796,art,Bahir Dar,True
87f098adfe078ac97a97ed0b,Event Title 797,art,Hawassa,True
f0b25ad24d59507e27c5e9d9,Event Title 798,sports,Bahir Dar,True
2f621a283ef47a2c7331b9bb,Event Title 799,art,Mekelle,True
31556bcb26ac83c9b3993c67,Event Title 800,sports,Mekelle,False
c3cd4f3c3c9dda54e2e69bd9,Event Title 801,education,Mekelle,False
251dcbabdf32fbc67fb37923,Event Title 802,tech,Bahir Dar,True
939db07a5d7f1226b6bb705c,Event Title 803,sports,Bahir Dar,True
3fbe5a3a8d072e8e98edcabe,Event Title 804,education,Bahir Dar,True
99f165701435579607a61e61,Event Title 805,music,Addis Ababa,False
f76c95d5a1b732386a42eef6,Event Title 806,music,Addis Ababa,True
0249d1157f164909df7b5f45,Event Title 807,tech,Bahir Dar,False
f5bdf25322059c06751d2c8e,Event Title 808,sports,Hawassa,False
6f0d2c427924c1da2173538c,Event Title 809,art,Addis Ababa,False
a739847e9647362262716130,Event Title 810,sports,Mekelle,True
19e9a7ed9efc65478bbef640,Event Title 811,sports,Hawassa,False
083da7e9e6d7350f3571aeed,Event Title 812,sports,Addis Ababa,False
260e66facc16331a14bd5f4f,Event Title 813,sports,Bahir Dar,False
6ea121b22b73fc849bcf53c4,Event Title 814,sports,Hawassa,False
1fa05f152d9a2443d4904835,Event Title 815,tech,Bahir Dar,False
6dbc5f658be5825caf0bf1fb,Event Title 816,art,Mekelle,True
3109af8d26dcf13a764c0199,Event Title 817,education,Hawassa,False
df09e464fedc7f43c48ead5c,Event Title 818,tech,Hawassa,True
487f80d155d438bc95be1d9a,Event Title 819,education,Addis Ababa,True
b83190292e6ab20bab44a02e,Event Title 820,music,Addis Ababa,False
a5a82cbc82fe18723b7f5822,Event Title 821,sports,Addis Ababa,False
968fe0b4072493497dd3c57e,Event Title 822,education,Mekelle,False
9a848c4c7f1c3af3c135ef9a,Event Title 823,tech,Hawassa,True
43bf0f7bdc5f94e6d80aad1e,Event Title 824,art,Hawassa,True
7f952db83ec7ec2a7793ffe6,Event Title 825,tech,Bahir Dar,False
f02b619a5426a5add4f70236,Event Title 826,education,Mekelle,True
b61fcd7362579c1927ca1310,Event Title 827,music,Hawassa,False
144f455662690409c99ae88a,Event Title 828,tech,Addis Ababa,True
c8bf278f5fc380f128187540,Event Title 829,education,Hawassa,True
4175eb072b06d2e65ba4fe98,Event Title 830,tech,Hawassa,True
9f5f9dae79c160461359ecea,Event Title 831,tech,Hawassa,False
c19eb4f725d9eecc713db784,Event Title 832,tech,Addis Ababa,True
e8bc4cd461455309892b39d6,Event Title 833,sports,Mekelle,True
d73b52da6ea8bc379ea36575,Event Title 834,art,Hawassa,True
ddf1113f5bf8dc836f3a89f4,Event Title 835,art,Bahir Dar,False
9cf31b8f7adb00c1b39d0fbc,Event Title 836,art,Hawassa,True
8e1c531925a3467a79c94e0a,Event Title 837,sports,Addis Ababa,False
5f0fc13db51b485aa278173a,Event Title 838,sports,Mekelle,False
6804358a43d9e62c0cfbacbf,Event Title 839,music,Mekelle,True
204b3597ad22fbd57dc37218,Event Title 840,education,Addis Ababa,False
32d88c1d210e8c4613f93a94,Event Title 841,music,Mekelle,True
7ac67db6ee8a72f58f72cbfb,Event Title 842,education,Bahir Dar,False
4ab5a92fbaf483d2d8dc52f6,Event Title 843,art,Hawassa,True
c5f0b67d6674aa8a4f1b855b,Event Title 844,music,Addis Ababa,True
306b8099780171f99a302872,Event Title 845,education,Mekelle,False
2462f998b3f32e56658ca2f8,Event Title 846,sports,Bahir Dar,True
881e8aa19d82217a1e91fea2,Event Title 847,music,Addis Ababa,False
26170a417b24287a124ef8b0,Event Title 848,tech,Hawassa,False
5e5c74e07400cf972f4a940a,Event Title 849,art,Mekelle,False
382effd49bb128601acc5a31,Event Title 850,tech,Mekelle,False
78ed15406eb708411d3b6cf0,Event Title 851,art,Bahir Dar,False
e8d60706544320aa1b901fc9,Event Title 852,sports,Hawassa,False
8f37263d7b49f2ce7ac73401,Event Title 853,education,Mekelle,False
289f56b98e07a94e64dbd646,Event Title 854,art,Addis Ababa,True
61adb555c31f5b08c49afe3a,Event Title 855,art,Hawassa,False
1afa534b4eb5f331a58cbb36,Event Title 856,music,Addis Ababa,False
05c58899f03cfce12d81ed8c,Event Title 857,tech,Addis Ababa,False
7143dd2fb89d698a52de19e8,Event Title 858,art,Hawassa,True
4a8d173a0dbe26d1788e0caf,Event Title 859,education,Hawassa,False
26cb64e8427af642ad9daf03,Event Title 860,music,Mekelle,False
ce39e47fa920bc4c0cc902ed,Event Title 861,art,Bahir Dar,True
da3be8a57deadf1c236cb0e3,Event Title 862,education,Bahir Dar,True
613dfc42af9d1f09ac9428fa,Event Title 863,music,Hawassa,True
2ce1a4fd20f025ee61a101c2,Event Title 864,sports,Addis Ababa,True
2d9231537a1defdc32264c39,Event Title 865,education,Addis Ababa,True
1307223726c1fb6248189121,Event Title 866,education,Hawassa,True
6ba192342acf1c056ec9dc1d,Event Title 867,art,Mekelle,True
1bf0ba20e51a52100aadf27d,Event Title 868,art,Mekelle,True
3d8a4d94ecd6ab75e6456cb1,Event Title 869,sports,Bahir Dar,False
6357f41cac1ff6f1dd6187e3,Event Title 870,tech,Bahir Dar,True
fe46e874a6040ac4ced7936b,Event Title 871,tech,Hawassa,False
85e1e1b0f83ff0c84f26df90,Event Title 872,tech,Hawassa,True
87a634c25fd3baaefe492f55,Event Title 873,tech,Mekelle,True
6bcdfc83c555be931981fcb6,Event Title 874,sports,Bahir Dar,False
582c8b557ffa7a38ed2cdede,Event Title 875,education,Addis Ababa,True
b56c529f8ab7075f2b1c2c09,Event Title 876,art,Hawassa,False
0849bf9ee40e12657a9759e7,Event Title 877,education,Hawassa,False
694fa2ab1ec8a27893c8beb8,Event Title 878,art,Mekelle,True
53adeea18bfba700aff04cd7,Event Title 879,tech,Hawassa,False
4e2fd1bfc9e100eb60a7449a,Event Title 880,art,Bahir Dar,False
4184342a7827df6c1e262114,Event Title 881,music,Addis Ababa,True
f48888cc0d7a9a4c59fa9f7b,Event Title 882,education,Hawassa,False
0290d3770f836ac1cb8d122c,Event Title 883,sports,Addis Ababa,True
89be0834b2993b17653a7fef,Event Title 884,sports,Mekelle,True
6564e47829a182e46296cc45,Event Title 885,art,Bahir Dar,False
c971271fc05a6a95920e4e27,Event Title 886,tech,Mekelle,True
2ce1bb237a944b30ad66aa37,Event Title 887,music,Hawassa,False
0bff7da8430046f669d3e1f7,Event Title 888,art,Mekelle,True
1c8f5b0207f3c641bec22ec8,Event Title 889,music,Bahir Dar,False
71174a565aac3c5e622608c1,Event Title 890,music,Hawassa,True
60df32044aadbdb082eacf2a,Event Title 891,education,Bahir Dar,False
1679f0f4c41f57193e82aa17,Event Title 892,art,Hawassa,False
ef8725938c5e31004219d01a,Event Title 893,education,Mekelle,True
f1a0640a60727a789783438c,Event Title 894,tech,Bahir Dar,False
ccf6a86d01cb8c52c407a56b,Event Title 895,music,Bahir Dar,False
a832cf3f1c9e2f16b3c64376,Event Title 896,tech,Mekelle,False
4e2464c615bea62ced2d08eb,Event Title 897,education,Mekelle,True
ae516fbf7645691e190c8a44,Event Title 898,art,Addis Ababa,True
31a285dc78eb372e751b3859,Event Title 899,art,Hawassa,False
fb77577ba152c9ebfe26276c,Event Title 900,education,Hawassa,True
a4737e1640f0f905f49eeffc,Event Title 901,music,Bahir Dar,False
402d5b597abd840b84e831f2,Event Title 902,sports,Addis Ababa,True
f3146c0c717d96b8e5bae507,Event Title 903,tech,Hawassa,True
76489871c69af7ab08573389,Event Title 904,art,Hawassa,False
558748b5f1cba18a5868b92f,Event Title 905,education,Addis Ababa,False
c58b2b03dd2e9c133523c0a2,Event Title 906,art,Addis Ababa,True
97ef2d2ce1e52ab7454b2169,Event Title 907,music,Mekelle,True
f003ae2fc0419f32b350ad12,Event Title 908,music,Mekelle,True
378e0705ad2c2e768ad30b03,Event Title 909,sports,Mekelle,True
9a2bc0f9970a770e58f2c876,Event Title 910,education,Addis Ababa,True
a9a507838cca417e87762f4e,Event Title 911,art,Bahir Dar,True
7d71be5b22f64fbb4a58a649,Event Title 912,tech,Bahir Dar,False
16e1349fdde147565fdb0f13,Event Title 913,sports,Mekelle,True
4afb3baab69d65696a18edc2,Event Title 914,music,Addis Ababa,False
0a36309eaa3d16c2438d8d15,Event Title 915,music,Bahir Dar,False
44edc03d0420e169adc7a105,Event Title 916,sports,Mekelle,False
bcf3a468d2b444b3f2dcba6d,Event Title 917,music,Addis Ababa,True
dc1a59b533982d876fb0afec,Event Title 918,tech,Mekelle,False
e2c7a4a40b290e0d8151a0b0,Event Title 919,music,Addis Ababa,False
586ca19dfda587750a2be527,Event Title 920,sports,Hawassa,False
9395d72484817449031a6d91,Event Title 921,sports,Bahir Dar,False
cb343f53f75c55b9ce2626bd,Event Title 922,art,Hawassa,True
dbf1cf21abf9b9aadf5524c9,Event Title 923,sports,Bahir Dar,True
0cd7276641cd6075dda5841b,Event Title 924,music,Mekelle,False
f3618a2802f0e9adce4f2812,Event Title 925,art,Hawassa,False
e5a5fe03140a9c6d017fed6a,Event Title 926,sports,Bahir Dar,False
8dbef23430bc6796345af9a6,Event Title 927,education,Addis Ababa,True
6656a9ef9ac0550e87818eb0,Event Title 928,music,Mekelle,False
8448cf1de145f12c71e5957f,Event Title 929,tech,Mekelle,False
96c3f61d10c9503e79f9615e,Event Title 930,tech,Bahir Dar,False
dbf689f6c3332ad01f745a1b,Event Title 931,sports,Bahir Dar,True
e74b25cd08bf44b44a4241ee,Event Title 932,music,Mekelle,False
4e4671a581e4b5ba5ccd536d,Event Title 933,sports,Bahir Dar,False
d581a63227c08b8bdce08985,Event Title 934,tech,Addis Ababa,True
710870032ad40e0c2f832f8b,Event Title 935,tech,Bahir Dar,False
9dc6112a6aa0844d6e47dffa,Event Title 936,education,Addis Ababa,True
2222dfec0d03b3dc360af498,Event Title 937,art,Addis Ababa,True
5b52aa1847d9cca902c8cf42,Event Title 938,music,Mekelle,True
603bf4c125cb09eb9856df94,Event Title 939,music,Bahir Dar,True
d02b2d07773b8d05df52ddcf,Event Title 940,sports,Bahir Dar,False
6f9bccaba3565df2ef1a8899,Event Title 941,education,Addis Ababa,False
3130b4e52d371e60953c8a7b,Event Title 942,art,Addis Ababa,False
1507d6cb7e87457bf29ff061,Event Title 943,education,Addis Ababa,False
f525c08f40b6bb187a180dcb,Event Title 944,tech,Bahir Dar,True
b4809232e23a69cece29199f,Event Title 945,sports,Addis Ababa,True
e50b6e8667faac41971df830,Event Title 946,art,Bahir Dar,True
6c3c9254d54438d60e2a386d,Event Title 947,music,Mekelle,False
951e8d75a340e861f0c8731a,Event Title 948,sports,Mekelle,True
5a4bcaded65a8fed31cdc1a2,Event Title 949,sports,Hawassa,True
ad305419f9ed50e216bb2190,Event Title 950,education,Bahir Dar,True
ab16c3a25e527f94c6a446f3,Event Title 951,sports,Bahir Dar,True
bb212ff50cc2965008d8e4cf,Event Title 952,tech,Addis Ababa,True
13b13aa5d540cb0f05b0e13f,Event Title 953,art,Mekelle,False
da4ae2c1b8a2c16f0f31241b,Event Title 954,sports,Addis Ababa,False
e62e062e08e6a701a5823e74,Event Title 955,tech,Bahir Dar,False
0a5e8bd1a07570aa08c66c69,Event Title 956,art,Bahir Dar,False
a61908161f77ede9826c21f8,Event Title 957,music,Hawassa,True
5d7a17eca8f0ab12be6a3d62,Event Title 958,art,Mekelle,True
2687325ed1a69f9a56f85fae,Event Title 959,tech,Hawassa,True
c9d38c12d92e13e3998311e3,Event Title 960,sports,Mekelle,True
461bd6ab49e2137687886b24,Event Title 961,tech,Addis Ababa,False
c0514d8175b37290096b5fd5,Event Title 962,education,Bahir Dar,False
81a54f8b870003addfea8296,Event Title 963,tech,Bahir Dar,True
a1f16533bebc8f0510f106bb,Event Title 964,music,Addis Ababa,False
be9f8925fdf06e7267e5c51e,Event Title 965,tech,Hawassa,False
804149ee4bab702fae1547a3,Event Title 966,education,Hawassa,True
7e1186bf4b17337f1d62aa7c,Event Title 967,music,Addis Ababa,False
23414c20ae46596f886e809e,Event Title 968,tech,Mekelle,False
1961b8a5cc4a8894efb02879,Event Title 969,education,Mekelle,False
8d9832b3c552b9b2d7cfecb4,Event Title 970,sports,Addis Ababa,False
7e44fc61f89ff06c59509bf8,Event Title 971,music,Bahir Dar,False
37cd4c05ca94d128220a6341,Event Title 972,sports,Addis Ababa,True
810ae66cb8aa8f1d3fa822ff,Event Title 973,art,Mekelle,True
f975baa20a323e6784d1548d,Event Title 974,education,Hawassa,False
3f2c54bb24501e7480748a39,Event Title 975,sports,Addis Ababa,True
a8af6e028bc86042881d1633,Event Title 976,education,Hawassa,False
8c8fc8ed39b9a59e5dbe891b,Event Title 977,sports,Bahir Dar,True
f57f44545d3117a8bc1fb913,Event Title 978,education,Addis Ababa,False
2eb7b8d52938126e8d5740c9,Event Title 979,art,Addis Ababa,True
1dbfade3b1e828d239b89d40,Event Title 980,art,Addis Ababa,True
f558a2363023896f9505473b,Event Title 981,education,Hawassa,False
324b02b83bcc9acade9b642d,Event Title 982,sports,Bahir Dar,False
6726c4911be38744079fd2a0,Event Title 983,education,Addis Ababa,True
21673c059a11564178253ee1,Event Title 984,music,Bahir Dar,False
aeb3dbd1ba9a58c08fb35774,Event Title 985,education,Bahir Dar,True
f66646ba59e4a03e67c1e3ad,Event Title 986,art,Hawassa,True
95c595f20e9ff60e4c866f34,Event Title 987,tech,Mekelle,False
a3137139c0d8047a225584d2,Event Title 988,education,Addis Ababa,False
300789c5de44990543039b33,Event Title 989,art,Mekelle,False
238a75db4bd7cd7842bce43c,Event Title 990,art,Hawassa,True
1b34be677fde8c04eb33b306,Event Title 991,art,Mekelle,True
17b5ee506ebe37337f73f5b9,Event Title 992,art,Hawassa,True
966e908287a8073ffd90cd31,Event Title 993,sports,Hawassa,False
2deca29561ee28c982c17e4c,Event Title 994,music,Hawassa,False
77208dc5a7f2f8ff362e124c,Event Title 995,sports,Hawassa,False
6ef92c21075270eaa79ea81c,Event Title 996,art,Addis Ababa,True
98517f855b48588763157635,Event Title 997,art,Mekelle,True
b3d828453dbd23a0c5e2181c,Event Title 998,tech,Addis Ababa,False
b395bf2de8e05c8e6e44789c,Event Title 999,sports,Mekelle,True
60705261a6941633ba438af6,Event Title 1000,music,Addis Ababa,False
98927789d87ded69627531e0,Event Title 1001,sports,Hawassa,True
86d3a36bfa665e016fedb810,Event Title 1002,music,Mekelle,False
6438c83887eeab20d5b6a8b3,Event Title 1003,art,Hawassa,True
23be6623ba46319484d80ea6,Event Title 1004,sports,Addis Ababa,False
bde951e8ada958bbde9e626f,Event Title 1005,music,Addis Ababa,False
bf1e18f20c95637654749b40,Event Title 1006,art,Hawassa,False
f4f6c54dac2af0565056e8bf,Event Title 1007,art,Mekelle,False
f731990d8f08bcb9180a4dce,Event Title 1008,tech,Addis Ababa,False
d4b5c2dd3ee0c921b576d336,Event Title 1009,music,Addis Ababa,True
90a1e7d1c42f159a37b54ab5,Event Title 1010,education,Bahir Dar,False
85946c6b746ec6fc7e489be6,Event Title 1011,music,Hawassa,False
6b55f1afade79bec896e6ab9,Event Title 1012,sports,Hawassa,False
b201fd9a7aced5b237b26dec,Event Title 1013,art,Hawassa,True
3de56a9e45712be038072e8b,Event Title 1014,tech,Hawassa,False
10417a957620c6406041a869,Event Title 1015,tech,Addis Ababa,True
f21d38a05413720221a38e75,Event Title 1016,music,Hawassa,True
fd43961c3d04a1392cdafa12,Event Title 1017,art,Bahir Dar,False
3ba64c0a97b71804a2a29f2b,Event Title 1018,music,Hawassa,False
b05a5e5f81a2a488457c3b25,Event Title 1019,sports,Hawassa,False
834de99291b5c43508f4c998,Event Title 1020,education,Bahir Dar,True
3cb0ca83dfba90ceabdf24e4,Event Title 1021,art,Mekelle,False
5f858c8243f9b5c59d4ba53c,Event Title 1022,music,Addis Ababa,True
368cfa93e4fd782f2d1cd7ce,Event Title 1023,music,Mekelle,True
896b555707f2ae9854ea5c10,Event Title 1024,education,Hawassa,True
89c4ab524aab8e80e6612f36,Event Title 1025,art,Addis Ababa,True
7534676839a8509360b01ce1,Event Title 1026,art,Addis Ababa,True
13c685b89e05ba3e8cd6b5a8,Event Title 1027,education,Bahir Dar,False
c6d3ef9000cb038684cf457e,Event Title 1028,sports,Addis Ababa,False
735078ad8c4729753fbaecb6,Event Title 1029,music,Bahir Dar,True
4f2d6b19a8ea7e44b1776867,Event Title 1030,education,Hawassa,True
966000ed0eb5f17e3b6c13ec,Event Title 1031,education,Bahir Dar,False
e4060ce8089d77f0783505b9,Event Title 1032,education,Bahir Dar,True
1b3521cf91c963a7dba9882d,Event Title 1033,education,Bahir Dar,True
5d42f7379de0568a63c13fdf,Event Title 1034,music,Addis Ababa,True
3a4f6dcd67e974f2319a72e9,Event Title 1035,education,Hawassa,True
395f4a7a02962cae2f3942a5,Event Title 1036,education,Hawassa,True
f0ca98b4074c5e8273dd7baa,Event Title 1037,music,Addis Ababa,False
a5ea1213edd92e2fa90c13f8,Event Title 1038,music,Hawassa,True
9983e7b43b44ee1d01a2712c,Event Title 1039,education,Mekelle,False
70bec72f117677b145fc271c,Event Title 1040,tech,Hawassa,False
92eeed477b50874ef6427c2a,Event Title 1041,sports,Hawassa,True
09686f4b5fd2b0fa0b04fd01,Event Title 1042,art,Bahir Dar,True
864606a85cf980a9e74a3f0a,Event Title 1043,tech,Mekelle,True
e6f69d7e9e0ba40b05af26f5,Event Title 1044,music,Addis Ababa,False
a2b05057802ae96feca769c9,Event Title 1045,education,Bahir Dar,True
e5caeb35edd68232e475fe15,Event Title 1046,education,Addis Ababa,True
2236b9694993216fb29d5669,Event Title 1047,education,Addis Ababa,False
dc4539a7a91ca5ddeeab262d,Event Title 1048,tech,Mekelle,False
493497836cb0512c4ddf4b12,Event Title 1049,tech,Mekelle,False
f416b3f98320ac73cbc6e371,Event Title 1050,music,Mekelle,True
49edaa58f0570b2b776fb796,Event Title 1051,music,Hawassa,True
df942b5252ef22fe8e6e1e7f,Event Title 1052,art,Bahir Dar,False
ba8a70860d32d333270cca3a,Event Title 1053,tech,Mekelle,True
83ccacbe39a993c37d401488,Event Title 1054,education,Bahir Dar,True
eb55de9cc336b6171ab30603,Event Title 1055,sports,Addis Ababa,False
7f1189eb67c052064a4c3615,Event Title 1056,tech,Bahir Dar,False
fd1e2bc7fd8c3346c52af2ab,Event Title 1057,art,Addis Ababa,True
ec565de031ba84a5e73e54c4,Event Title 1058,tech,Bahir Dar,True
097079bb0cbb8f5ef52281e2,Event Title 1059,music,Addis Ababa,False
84b627dd405390ba4464c3fe,Event Title 1060,art,Mekelle,False
d084269dc09a3e7fcce4a83c,Event Title 1061,art,Bahir Dar,True
e3efc10e9168a3bec125ad24,Event Title 1062,music,Bahir Dar,True
d1df8e997946cc98f0b1d8d0,Event Title 1063,sports,Addis Ababa,False
a3455b12cda5df165dfe56bb,Event Title 1064,music,Hawassa,True
cfa90eba41a6c957b93622bc,Event Title 1065,education,Mekelle,False
545650b8ecac6c8406c31abb,Event Title 1066,education,Mekelle,False
ba94761d462ab04c0d755b8a,Event Title 1067,tech,Mekelle,False
3514edbf5d195a4c5c985237,Event Title 1068,sports,Bahir Dar,False
be4218aeb06cf577cef514b2,Event Title 1069,music,Mekelle,True
e01370035b7d8c1952a8e0a4,Event Title 1070,music,Mekelle,False
20ea91f6f784b9f2f68762b8,Event Title 1071,education,Mekelle,False
b8c67bdce380dd1fcbfa98e7,Event Title 1072,music,Bahir Dar,False
e0aa92e474f7d4c688b02f47,Event Title 1073,sports,Bahir Dar,False
00d907968bc2cab166b5dda8,Event Title 1074,art,Hawassa,False
a0a73ab51d58ae52859dd554,Event Title 1075,tech,Mekelle,True
cb7c65760aec3fb5ff42726c,Event Title 1076,tech,Addis Ababa,False
309b6ece7de2d4c7604c471c,Event Title 1077,art,Addis Ababa,False
d4dd277aa3c3dec41f83c380,Event Title 1078,art,Bahir Dar,False
c4add9ce379fd9edc22857fb,Event Title 1079,tech,Mekelle,True
1914e51a0a14a2f75c1161b2,Event Title 1080,sports,Addis Ababa,True
77cc7e25d3e942370cf0de3e,Event Title 1081,music,Addis Ababa,True
875741a7357f74c779e7ab46,Event Title 1082,music,Addis Ababa,False
81a9511a63f5fb3b7fda8192,Event Title 1083,education,Bahir Dar,False
57d11be2d17580905b9b63ea,Event Title 1084,art,Addis Ababa,False
b47becfc2f09a5f97fd99698,Event Title 1085,tech,Bahir Dar,True
c7793600d837bb1cec4c9461,Event Title 1086,education,Hawassa,True
4a7e424b1b8def6ef5be2b9d,Event Title 1087,art,Hawassa,True
8680bc9055bddc6e4a9cf897,Event Title 1088,tech,Hawassa,False
1fe1dc991d26464cd8f65600,Event Title 1089,education,Mekelle,True
62ccd9de0cdfdfa9b89beb5a,Event Title 1090,art,Addis Ababa,False
45a60204caea718838072982,Event Title 1091,music,Hawassa,False
40ffb412f46d60ef8257b5d4,Event Title 1092,education,Mekelle,False
213f53bfaebe995a1ba2c77d,Event Title 1093,education,Addis Ababa,False
f6f330451e616ee7987aef40,Event Title 1094,music,Addis Ababa,True
ee377ddde5cac6d5e403ff8d,Event Title 1095,tech,Bahir Dar,True
577dd14d82a691c1963c6d6b,Event Title 1096,tech,Mekelle,False
f65eac2e94af7bd1361e3e12,Event Title 1097,sports,Hawassa,True
9c199dded799da151c9cf53a,Event Title 1098,sports,Mekelle,False
e206001b8f0e1f743c9f8c25,Event Title 1099,tech,Bahir Dar,False
600187b6e44b582d4feb2d89,Event Title 1100,tech,Addis Ababa,False
1ff7bbb028010f89bb8cabb0,Event Title 1101,tech,Bahir Dar,True
32dbe7f476cd62c6405bd784,Event Title 1102,education,Mekelle,False
e0385ba21e94f72a2e38368b,Event Title 1103,education,Mekelle,False
8e94a620f88db6013ba496ec,Event Title 1104,sports,Bahir Dar,True
f06f586eff546ee21281a174,Event Title 1105,tech,Bahir Dar,True
2cc6365314c4d6684d027094,Event Title 1106,education,Mekelle,False
31f99ae5e6dc89ad6216288c,Event Title 1107,sports,Hawassa,True
e3eec5e046eb4cbac52b93b7,Event Title 1108,sports,Mekelle,False
0a3a86cf7623e951cf68ad75,Event Title 1109,music,Bahir Dar,False
5f02b50e7eb575401fd11691,Event Title 1110,education,Mekelle,False
d8f6ac39aaa05b8e3b2e3fe5,Event Title 1111,sports,Mekelle,False
91ebd1c25a2cc4c8a2ee35c4,Event Title 1112,sports,Bahir Dar,False
3a3d3f6ad973dd87d5f32574,Event Title 1113,education,Addis Ababa,True
d6ed6e7848243c71a2a03adc,Event Title 1114,tech,Mekelle,False
edb0c3d177b527dab705ab99,Event Title 1115,education,Bahir Dar,True
43037fbe4d8f339e54641512,Event Title 1116,sports,Hawassa,True
8550c0e6972bc276d58782f8,Event Title 1117,education,Mekelle,True
46bfb56fb4f225ab9283178e,Event Title 1118,sports,Mekelle,True
b4fe51e15d425baefc5744d2,Event Title 1119,sports,Mekelle,True
6c6f7531901c653d5c787f4c,Event Title 1120,sports,Bahir Dar,True
eede1d383fadb415e16dcd21,Event Title 1121,education,Hawassa,True
2d46bb4823c389417c5a1e59,Event Title 1122,sports,Hawassa,True
5fa9f5dee85a57943ac1189d,Event Title 1123,art,Bahir Dar,False
464515df6c26fa8e71da70d6,Event Title 1124,education,Mekelle,True
27e925f0bec3a1102565337d,Event Title 1125,music,Mekelle,False
45989b6e9fd1d7920097b604,Event Title 1126,sports,Addis Ababa,False
0c7dc6341a47a776523f4db4,Event Title 1127,tech,Bahir Dar,False
81d539242cda8103ba5244ea,Event Title 1128,tech,Mekelle,True
b5c980bc9a50239e158219eb,Event Title 1129,art,Hawassa,False
07ba66529b6c95e4d07e9496,Event Title 1130,education,Bahir Dar,True
627fe6c46a156b6bcd39cd77,Event Title 1131,art,Addis Ababa,False
4205d22724a3193ab50b4a1a,Event Title 1132,education,Addis Ababa,False
ec8c5006ba7ae962426619a4,Event Title 1133,education,Mekelle,False
627bf064f48f7e0bafeb0ff4,Event Title 1134,tech,Addis Ababa,False
b34c58e0ba9489c787459783,Event Title 1135,tech,Bahir Dar,False
cd2e02029c7168e16d013136,Event Title 1136,education,Hawassa,True
b8a5d6ce1c4b7480dc100c2e,Event Title 1137,education,Mekelle,True
becf41a320b46080e2b08004,Event Title 1138,education,Mekelle,True
fbc81db9d1962c55b0eee62f,Event Title 1139,education,Hawassa,True
c4d63509fe5c37cff490e18f,Event Title 1140,art,Bahir Dar,False
73ce8bf50255d455c34be535,Event Title 1141,sports,Bahir Dar,False
ff85d73b9fd3e8cd20b39cd8,Event Title 1142,sports,Mekelle,False
5ebb4d34311c2218d290e27d,Event Title 1143,sports,Bahir Dar,True
8ddc6951519b450a5c13e6dd,Event Title 1144,education,Hawassa,False
427d2fe6f567c66f14cd34d5,Event Title 1145,music,Bahir Dar,True
94472d1dc28a8137861640b2,Event Title 1146,education,Mekelle,False
f0ab5a5c1143b7cdb36349db,Event Title 1147,sports,Addis Ababa,False
d6f8683a86561c3222ae59ab,Event Title 1148,music,Mekelle,False
2939808817b3f69bef307d11,Event Title 1149,sports,Hawassa,True
4f11625e969f2864d0c38527,Event Title 1150,music,Bahir Dar,False
265a3a3fe8d130f8c91981c8,Event Title 1151,music,Mekelle,True
2c8395096dd90d39cb3c8dea,Event Title 1152,sports,Bahir Dar,False
2bf5112b3167116c90b7ef36,Event Title 1153,sports,Addis Ababa,True
94e87687494fcec66ff74838,Event Title 1154,music,Hawassa,True
aad012971896fcdda8e0d3d1,Event Title 1155,sports,Bahir Dar,True
ece4baf45e542e5dee9ea295,Event Title 1156,music,Addis Ababa,False
4028d95de52a2caa6eda2c2c,Event Title 1157,tech,Addis Ababa,True
24b0af62b84f0a48f3307a52,Event Title 1158,music,Mekelle,False
a4f2ffb3e0667720358115f0,Event Title 1159,art,Mekelle,True
534594baf9f72ed942d8f4e8,Event Title 1160,sports,Hawassa,True
dec6ea97e169e6573e31f816,Event Title 1161,music,Hawassa,True
2867691bc5ad1d48b4bb717b,Event Title 1162,music,Addis Ababa,False
96910469ec4cb3e9c5a64854,Event Title 1163,music,Addis Ababa,True
d2fb7660dea96e27365c4b28,Event Title 1164,tech,Addis Ababa,True
4667c587320d58a72cc84f2a,Event Title 1165,tech,Hawassa,True
d776f0caad2c21b6f99dff27,Event Title 1166,art,Hawassa,False
6f1fa6c4d0ccdf6b006e01bd,Event Title 1167,sports,Hawassa,True
4662e8eca62724def3897a68,Event Title 1168,sports,Mekelle,True
62d629507cc49270da6e5eb3,Event Title 1169,education,Mekelle,True
cd72416a5e00d3b99d9b3241,Event Title 1170,art,Hawassa,True
18144236ce1c7478db529bc6,Event Title 1171,education,Hawassa,False
25c386fc07c44f18ab6bce9e,Event Title 1172,music,Addis Ababa,False
c2f107e2ae8efb1897730287,Event Title 1173,education,Hawassa,True
a8018cc3cf195bf28ce8bbc2,Event Title 1174,education,Hawassa,True
af82a057285af2ecb9dc7797,Event Title 1175,tech,Mekelle,False
4d8c05a561c5528fd9c8654f,Event Title 1176,art,Addis Ababa,True
a393b31efd501d9fe213452b,Event Title 1177,art,Addis Ababa,True
9d4376bf77187122de76c1aa,Event Title 1178,music,Addis Ababa,False
632b07e9870c3694e7b2366b,Event Title 1179,music,Addis Ababa,True
5e7827a0c52063ca285b30c4,Event Title 1180,art,Addis Ababa,True
c092fbf67ef46eebd8a3f4f0,Event Title 1181,education,Addis Ababa,False
